,file,format,type,num_seqs,sum_len,min_len,avg_len,max_len,long_short,accession,layout,genus_species,phenotype,publication,reverse
191,ERR023457_1.fastq,FASTQ,DNA,3226823,193609380,60,60.0,60,short,ERR023457,paired,Streptococcus pneumoniae,Susceptible,,4
192,ERR023457_4.fastq,FASTQ,DNA,3226823,174248442,54,54.0,54,short,ERR023457,paired,Streptococcus pneumoniae,Susceptible,,NaN
193,ERR024211_1.fastq,FASTQ,DNA,266830,15919657,53,59.7,60,short,ERR024211,paired,Streptococcus pneumoniae,Resistant,,4
194,ERR024211_4.fastq,FASTQ,DNA,266830,14408820,54,54.0,54,short,ERR024211,paired,Streptococcus pneumoniae,Resistant,,NaN
195,ERR024218_1.fastq,FASTQ,DNA,1367626,82057560,60,60.0,60,short,ERR024218,paired,Streptococcus pneumoniae,Resistant,,4
196,ERR024218_4.fastq,FASTQ,DNA,1367626,73851804,54,54.0,54,short,ERR024218,paired,Streptococcus pneumoniae,Resistant,,NaN
197,ERR024224_1.fastq,FASTQ,DNA,298575,17808573,53,59.6,60,short,ERR024224,paired,Streptococcus pneumoniae,Resistant,,4
198,ERR024224_4.fastq,FASTQ,DNA,298575,16123050,54,54.0,54,short,ERR024224,paired,Streptococcus pneumoniae,Resistant,,NaN
199,ERR024225_1.fastq,FASTQ,DNA,787440,47246400,60,60.0,60,short,ERR024225,paired,Streptococcus pneumoniae,Resistant,,4
200,ERR024225_4.fastq,FASTQ,DNA,787440,42521760,54,54.0,54,short,ERR024225,paired,Streptococcus pneumoniae,Resistant,,NaN
201,ERR024226_1.fastq,FASTQ,DNA,1404698,84281880,60,60.0,60,short,ERR024226,paired,Streptococcus pneumoniae,Resistant,,4
202,ERR024226_4.fastq,FASTQ,DNA,1404698,75853692,54,54.0,54,short,ERR024226,paired,Streptococcus pneumoniae,Resistant,,NaN
203,ERR024227_1.fastq,FASTQ,DNA,855557,51333420,60,60.0,60,short,ERR024227,paired,Streptococcus pneumoniae,Resistant,,4
204,ERR024227_4.fastq,FASTQ,DNA,855557,46200078,54,54.0,54,short,ERR024227,paired,Streptococcus pneumoniae,Resistant,,NaN
205,ERR024228_1.fastq,FASTQ,DNA,885300,53118000,60,60.0,60,short,ERR024228,paired,Streptococcus pneumoniae,Resistant,,4
206,ERR024228_4.fastq,FASTQ,DNA,885300,47806200,54,54.0,54,short,ERR024228,paired,Streptococcus pneumoniae,Resistant,,NaN
207,ERR024229_1.fastq,FASTQ,DNA,1874925,112495500,60,60.0,60,short,ERR024229,paired,Streptococcus pneumoniae,Resistant,,4
208,ERR024229_4.fastq,FASTQ,DNA,1874925,101245950,54,54.0,54,short,ERR024229,paired,Streptococcus pneumoniae,Resistant,,NaN
209,ERR024230_1.fastq,FASTQ,DNA,340621,20437260,60,60.0,60,short,ERR024230,paired,Streptococcus pneumoniae,Resistant,,4
210,ERR024230_4.fastq,FASTQ,DNA,340621,18393534,54,54.0,54,short,ERR024230,paired,Streptococcus pneumoniae,Resistant,,NaN
211,ERR024231_1.fastq,FASTQ,DNA,642766,38565960,60,60.0,60,short,ERR024231,paired,Streptococcus pneumoniae,Resistant,,4
212,ERR024231_4.fastq,FASTQ,DNA,642766,34709364,54,54.0,54,short,ERR024231,paired,Streptococcus pneumoniae,Resistant,,NaN
213,ERR024232_1.fastq,FASTQ,DNA,474813,28488780,60,60.0,60,short,ERR024232,paired,Streptococcus pneumoniae,Resistant,,4
214,ERR024232_4.fastq,FASTQ,DNA,474813,25639902,54,54.0,54,short,ERR024232,paired,Streptococcus pneumoniae,Resistant,,NaN
215,ERR024233_1.fastq,FASTQ,DNA,1396372,83782320,60,60.0,60,short,ERR024233,paired,Streptococcus pneumoniae,Resistant,,4
216,ERR024233_4.fastq,FASTQ,DNA,1396372,75404088,54,54.0,54,short,ERR024233,paired,Streptococcus pneumoniae,Resistant,,NaN
217,ERR024234_1.fastq,FASTQ,DNA,1452179,87130740,60,60.0,60,short,ERR024234,paired,Streptococcus pneumoniae,Resistant,,4
218,ERR024234_4.fastq,FASTQ,DNA,1452179,78417666,54,54.0,54,short,ERR024234,paired,Streptococcus pneumoniae,Resistant,,NaN
219,ERR024235_1.fastq,FASTQ,DNA,551635,33098100,60,60.0,60,short,ERR024235,paired,Streptococcus pneumoniae,Resistant,,4
220,ERR024235_4.fastq,FASTQ,DNA,551635,29788290,54,54.0,54,short,ERR024235,paired,Streptococcus pneumoniae,Resistant,,NaN
221,ERR024236_1.fastq,FASTQ,DNA,1517446,91046760,60,60.0,60,short,ERR024236,paired,Streptococcus pneumoniae,Resistant,,4
222,ERR024236_4.fastq,FASTQ,DNA,1517446,81942084,54,54.0,54,short,ERR024236,paired,Streptococcus pneumoniae,Resistant,,NaN
223,ERR024271_1.fastq,FASTQ,DNA,362540,22360620,55,61.7,62,short,ERR024271,paired,Streptococcus pneumoniae,Resistant,,3
224,ERR024271_3.fastq,FASTQ,DNA,362540,19577160,54,54.0,54,short,ERR024271,paired,Streptococcus pneumoniae,Resistant,,NaN
225,ERR024276_1.fastq,FASTQ,DNA,2420025,150041550,62,62.0,62,short,ERR024276,paired,Streptococcus pneumoniae,Intermediate,,3
226,ERR024276_3.fastq,FASTQ,DNA,2420025,130681350,54,54.0,54,short,ERR024276,paired,Streptococcus pneumoniae,Intermediate,,NaN
227,ERR024277_1.fastq,FASTQ,DNA,2849729,176683198,62,62.0,62,short,ERR024277,paired,Streptococcus pneumoniae,Resistant,,3
228,ERR024277_3.fastq,FASTQ,DNA,2849729,153885366,54,54.0,54,short,ERR024277,paired,Streptococcus pneumoniae,Resistant,,NaN
229,ERR024278_1.fastq,FASTQ,DNA,1597543,99047666,62,62.0,62,short,ERR024278,paired,Streptococcus pneumoniae,Resistant,,3
230,ERR024278_3.fastq,FASTQ,DNA,1597543,86267322,54,54.0,54,short,ERR024278,paired,Streptococcus pneumoniae,Resistant,,NaN
231,ERR029341_1.fastq,FASTQ,DNA,980433,82302482,75,83.9,84,short,ERR029341,paired,Staphylococcus aureus,Resistant,25903077,3
232,ERR029341_3.fastq,FASTQ,DNA,980433,74512908,76,76.0,76,short,ERR029341,paired,Staphylococcus aureus,Resistant,25903077,NaN
233,ERR029343_1.fastq,FASTQ,DNA,3590564,301607376,84,84.0,84,short,ERR029343,paired,Staphylococcus aureus,Resistant,25903077,3
234,ERR029343_3.fastq,FASTQ,DNA,3590564,272882864,76,76.0,76,short,ERR029343,paired,Staphylococcus aureus,Resistant,25903077,NaN
235,ERR029344_1.fastq,FASTQ,DNA,4311872,362197248,84,84.0,84,short,ERR029344,paired,Staphylococcus aureus,Susceptible,25903077,3
236,ERR029344_3.fastq,FASTQ,DNA,4311872,327702272,76,76.0,76,short,ERR029344,paired,Staphylococcus aureus,Susceptible,25903077,NaN
237,ERR029345_1.fastq,FASTQ,DNA,4327520,363511680,84,84.0,84,short,ERR029345,paired,Staphylococcus aureus,Resistant,25903077,3
238,ERR029345_3.fastq,FASTQ,DNA,4327520,328891520,76,76.0,76,short,ERR029345,paired,Staphylococcus aureus,Resistant,25903077,NaN
239,ERR029347_1.fastq,FASTQ,DNA,4278511,359394924,84,84.0,84,short,ERR029347,paired,Staphylococcus aureus,Resistant,25903077,3
240,ERR029347_3.fastq,FASTQ,DNA,4278511,325166836,76,76.0,76,short,ERR029347,paired,Staphylococcus aureus,Resistant,25903077,NaN
241,ERR029348_1.fastq,FASTQ,DNA,4022078,337854552,84,84.0,84,short,ERR029348,paired,Staphylococcus aureus,Susceptible,25903077,3
242,ERR029348_3.fastq,FASTQ,DNA,4022078,305677928,76,76.0,76,short,ERR029348,paired,Staphylococcus aureus,Susceptible,25903077,NaN
243,ERR029350_1.fastq,FASTQ,DNA,3417270,287050680,84,84.0,84,short,ERR029350,paired,Staphylococcus aureus,Resistant,25903077,3
244,ERR029350_3.fastq,FASTQ,DNA,3417270,259712520,76,76.0,76,short,ERR029350,paired,Staphylococcus aureus,Resistant,25903077,NaN
245,ERR029351_1.fastq,FASTQ,DNA,3061165,257137860,84,84.0,84,short,ERR029351,paired,Staphylococcus aureus,Resistant,25903077,3
246,ERR029351_3.fastq,FASTQ,DNA,3061165,232648540,76,76.0,76,short,ERR029351,paired,Staphylococcus aureus,Resistant,25903077,NaN
247,ERR029353_1.fastq,FASTQ,DNA,3307853,277859652,84,84.0,84,short,ERR029353,paired,Staphylococcus aureus,Resistant,25903077,3
248,ERR029353_3.fastq,FASTQ,DNA,3307853,251396828,76,76.0,76,short,ERR029353,paired,Staphylococcus aureus,Resistant,25903077,NaN
249,ERR029354_1.fastq,FASTQ,DNA,1039191,87237568,75,83.9,84,short,ERR029354,paired,Staphylococcus aureus,Resistant,25903077,3
250,ERR029354_3.fastq,FASTQ,DNA,1039191,78978516,76,76.0,76,short,ERR029354,paired,Staphylococcus aureus,Resistant,25903077,NaN
251,ERR029357_1.fastq,FASTQ,DNA,2911333,244551972,84,84.0,84,short,ERR029357,paired,Staphylococcus aureus,Resistant,25903077,3
252,ERR029357_3.fastq,FASTQ,DNA,2911333,221261308,76,76.0,76,short,ERR029357,paired,Staphylococcus aureus,Resistant,25903077,NaN
253,ERR029358_1.fastq,FASTQ,DNA,3620371,304111164,84,84.0,84,short,ERR029358,paired,Staphylococcus aureus,Resistant,25903077,3
254,ERR029358_3.fastq,FASTQ,DNA,3620371,275148196,76,76.0,76,short,ERR029358,paired,Staphylococcus aureus,Resistant,25903077,NaN
255,ERR029359_1.fastq,FASTQ,DNA,5921461,497402724,84,84.0,84,short,ERR029359,paired,Staphylococcus aureus,Resistant,25903077,3
256,ERR029359_3.fastq,FASTQ,DNA,5921461,450031036,76,76.0,76,short,ERR029359,paired,Staphylococcus aureus,Resistant,25903077,NaN
257,ERR029360_1.fastq,FASTQ,DNA,4281097,359612148,84,84.0,84,short,ERR029360,paired,Staphylococcus aureus,Resistant,25903077,3
258,ERR029360_3.fastq,FASTQ,DNA,4281097,325363372,76,76.0,76,short,ERR029360,paired,Staphylococcus aureus,Resistant,25903077,NaN
259,ERR029363_1.fastq,FASTQ,DNA,3742041,314331444,84,84.0,84,short,ERR029363,paired,Staphylococcus aureus,Resistant,25903077,3
260,ERR029363_3.fastq,FASTQ,DNA,3742041,284395116,76,76.0,76,short,ERR029363,paired,Staphylococcus aureus,Resistant,25903077,NaN
261,ERR029367_1.fastq,FASTQ,DNA,1012768,85017030,75,83.9,84,short,ERR029367,paired,Staphylococcus aureus,Resistant,25903077,3
262,ERR029367_3.fastq,FASTQ,DNA,1012768,76970368,76,76.0,76,short,ERR029367,paired,Staphylococcus aureus,Resistant,25903077,NaN
263,ERR029369_1.fastq,FASTQ,DNA,4208676,353528784,84,84.0,84,short,ERR029369,paired,Staphylococcus aureus,Resistant,25903077,3
264,ERR029369_3.fastq,FASTQ,DNA,4208676,319859376,76,76.0,76,short,ERR029369,paired,Staphylococcus aureus,Resistant,25903077,NaN
265,ERR029373_1.fastq,FASTQ,DNA,4217514,354271176,84,84.0,84,short,ERR029373,paired,Staphylococcus aureus,Resistant,25903077,3
266,ERR029373_3.fastq,FASTQ,DNA,4217514,320531064,76,76.0,76,short,ERR029373,paired,Staphylococcus aureus,Resistant,25903077,NaN
267,ERR029374_1.fastq,FASTQ,DNA,3583257,300993588,84,84.0,84,short,ERR029374,paired,Staphylococcus aureus,Resistant,25903077,3
268,ERR029374_3.fastq,FASTQ,DNA,3583257,272327532,76,76.0,76,short,ERR029374,paired,Staphylococcus aureus,Resistant,25903077,NaN
269,ERR029376_1.fastq,FASTQ,DNA,3658024,307274016,84,84.0,84,short,ERR029376,paired,Staphylococcus aureus,Resistant,25903077,3
270,ERR029376_3.fastq,FASTQ,DNA,3658024,278009824,76,76.0,76,short,ERR029376,paired,Staphylococcus aureus,Resistant,25903077,NaN
271,ERR029378_1.fastq,FASTQ,DNA,3725900,312975600,84,84.0,84,short,ERR029378,paired,Staphylococcus aureus,Resistant,25903077,3
272,ERR029378_3.fastq,FASTQ,DNA,3725900,283168400,76,76.0,76,short,ERR029378,paired,Staphylococcus aureus,Resistant,25903077,NaN
273,ERR029379_1.fastq,FASTQ,DNA,3737617,313959828,84,84.0,84,short,ERR029379,paired,Staphylococcus aureus,Susceptible,25903077,3
274,ERR029379_3.fastq,FASTQ,DNA,3737617,284058892,76,76.0,76,short,ERR029379,paired,Staphylococcus aureus,Susceptible,25903077,NaN
275,ERR029380_1.fastq,FASTQ,DNA,1042488,87512307,75,83.9,84,short,ERR029380,paired,Staphylococcus aureus,Resistant,25903077,3
276,ERR029380_3.fastq,FASTQ,DNA,1042488,79229088,76,76.0,76,short,ERR029380,paired,Staphylococcus aureus,Resistant,25903077,NaN
277,ERR029388_1.fastq,FASTQ,DNA,3773868,317004912,84,84.0,84,short,ERR029388,paired,Staphylococcus aureus,Resistant,25903077,3
278,ERR029388_3.fastq,FASTQ,DNA,3773868,286813968,76,76.0,76,short,ERR029388,paired,Staphylococcus aureus,Resistant,25903077,NaN
279,ERR029389_1.fastq,FASTQ,DNA,4643509,390054756,84,84.0,84,short,ERR029389,paired,Staphylococcus aureus,Resistant,25903077,3
280,ERR029389_3.fastq,FASTQ,DNA,4643509,352906684,76,76.0,76,short,ERR029389,paired,Staphylococcus aureus,Resistant,25903077,NaN
281,ERR029456_1.fastq,FASTQ,DNA,689346,57872411,75,84.0,84,short,ERR029456,paired,Staphylococcus aureus,Resistant,25903077,3
282,ERR029456_3.fastq,FASTQ,DNA,689346,52390296,76,76.0,76,short,ERR029456,paired,Staphylococcus aureus,Resistant,25903077,NaN
283,ERR029462_1.fastq,FASTQ,DNA,2699067,226721628,84,84.0,84,short,ERR029462,paired,Staphylococcus aureus,Resistant,25903077,3
284,ERR029462_3.fastq,FASTQ,DNA,2699067,205129092,76,76.0,76,short,ERR029462,paired,Staphylococcus aureus,Resistant,25903077,NaN
285,ERR029463_1.fastq,FASTQ,DNA,2502448,210205632,84,84.0,84,short,ERR029463,paired,Staphylococcus aureus,Resistant,25903077,3
286,ERR029463_3.fastq,FASTQ,DNA,2502448,190186048,76,76.0,76,short,ERR029463,paired,Staphylococcus aureus,Resistant,25903077,NaN
287,ERR029464_1.fastq,FASTQ,DNA,3459326,290583384,84,84.0,84,short,ERR029464,paired,Staphylococcus aureus,Resistant,25903077,3
288,ERR029464_3.fastq,FASTQ,DNA,3459326,262908776,76,76.0,76,short,ERR029464,paired,Staphylococcus aureus,Resistant,25903077,NaN
289,ERR029465_1.fastq,FASTQ,DNA,4077592,342517728,84,84.0,84,short,ERR029465,paired,Staphylococcus aureus,Resistant,25903077,3
290,ERR029465_3.fastq,FASTQ,DNA,4077592,309896992,76,76.0,76,short,ERR029465,paired,Staphylococcus aureus,Resistant,25903077,NaN
291,ERR029468_1.fastq,FASTQ,DNA,445881,37433265,75,84.0,84,short,ERR029468,paired,Staphylococcus aureus,Resistant,25903077,3
292,ERR029468_3.fastq,FASTQ,DNA,445881,33886956,76,76.0,76,short,ERR029468,paired,Staphylococcus aureus,Resistant,25903077,NaN
293,ERR029472_1.fastq,FASTQ,DNA,2811026,236126184,84,84.0,84,short,ERR029472,paired,Staphylococcus aureus,Resistant,25903077,3
294,ERR029472_3.fastq,FASTQ,DNA,2811026,213637976,76,76.0,76,short,ERR029472,paired,Staphylococcus aureus,Resistant,25903077,NaN
295,ERR029473_1.fastq,FASTQ,DNA,2629231,220855404,84,84.0,84,short,ERR029473,paired,Staphylococcus aureus,Resistant,25903077,3
296,ERR029473_3.fastq,FASTQ,DNA,2629231,199821556,76,76.0,76,short,ERR029473,paired,Staphylococcus aureus,Resistant,25903077,NaN
297,ERR029476_1.fastq,FASTQ,DNA,2210146,185652264,84,84.0,84,short,ERR029476,paired,Staphylococcus aureus,Resistant,25903077,3
298,ERR029476_3.fastq,FASTQ,DNA,2210146,167971096,76,76.0,76,short,ERR029476,paired,Staphylococcus aureus,Resistant,25903077,NaN
299,ERR029478_1.fastq,FASTQ,DNA,2187510,183750840,84,84.0,84,short,ERR029478,paired,Staphylococcus aureus,Resistant,25903077,3
300,ERR029478_3.fastq,FASTQ,DNA,2187510,166250760,76,76.0,76,short,ERR029478,paired,Staphylococcus aureus,Resistant,25903077,NaN
301,ERR030145_1.fastq,FASTQ,DNA,576863,48425932,75,83.9,84,short,ERR030145,paired,Staphylococcus aureus,Resistant,25903077,3
302,ERR030145_3.fastq,FASTQ,DNA,576863,43841588,76,76.0,76,short,ERR030145,paired,Staphylococcus aureus,Resistant,25903077,NaN
303,ERR030148_1.fastq,FASTQ,DNA,2990664,251215776,84,84.0,84,short,ERR030148,paired,Staphylococcus aureus,Resistant,25903077,3
304,ERR030148_3.fastq,FASTQ,DNA,2990664,227290464,76,76.0,76,short,ERR030148,paired,Staphylococcus aureus,Resistant,25903077,NaN
305,ERR030150_1.fastq,FASTQ,DNA,3354362,281766408,84,84.0,84,short,ERR030150,paired,Staphylococcus aureus,Resistant,25903077,3
306,ERR030150_3.fastq,FASTQ,DNA,3354362,254931512,76,76.0,76,short,ERR030150,paired,Staphylococcus aureus,Resistant,25903077,NaN
307,ERR030153_1.fastq,FASTQ,DNA,3006017,252505428,84,84.0,84,short,ERR030153,paired,Staphylococcus aureus,Susceptible,25903077,3
308,ERR030153_3.fastq,FASTQ,DNA,3006017,228457292,76,76.0,76,short,ERR030153,paired,Staphylococcus aureus,Susceptible,25903077,NaN
309,ERR030158_1.fastq,FASTQ,DNA,576351,48383266,75,83.9,84,short,ERR030158,paired,Staphylococcus aureus,Resistant,25903077,3
310,ERR030158_3.fastq,FASTQ,DNA,576351,43802676,76,76.0,76,short,ERR030158,paired,Staphylococcus aureus,Resistant,25903077,NaN
311,ERR030159_1.fastq,FASTQ,DNA,3194346,268325064,84,84.0,84,short,ERR030159,paired,Staphylococcus aureus,Resistant,25903077,3
312,ERR030159_3.fastq,FASTQ,DNA,3194346,242770296,76,76.0,76,short,ERR030159,paired,Staphylococcus aureus,Resistant,25903077,NaN
313,ERR030161_1.fastq,FASTQ,DNA,2329139,195647676,84,84.0,84,short,ERR030161,paired,Staphylococcus aureus,Resistant,25903077,3
314,ERR030161_3.fastq,FASTQ,DNA,2329139,177014564,76,76.0,76,short,ERR030161,paired,Staphylococcus aureus,Resistant,25903077,NaN
315,ERR030162_1.fastq,FASTQ,DNA,3466342,291172728,84,84.0,84,short,ERR030162,paired,Staphylococcus aureus,Resistant,25903077,3
316,ERR030162_3.fastq,FASTQ,DNA,3466342,263441992,76,76.0,76,short,ERR030162,paired,Staphylococcus aureus,Resistant,25903077,NaN
317,ERR030167_1.fastq,FASTQ,DNA,3150205,264617220,84,84.0,84,short,ERR030167,paired,Staphylococcus aureus,Resistant,25903077,3
318,ERR030167_3.fastq,FASTQ,DNA,3150205,239415580,76,76.0,76,short,ERR030167,paired,Staphylococcus aureus,Resistant,25903077,NaN
319,ERR030168_1.fastq,FASTQ,DNA,2842655,238783020,84,84.0,84,short,ERR030168,paired,Staphylococcus aureus,Resistant,25903077,3
320,ERR030168_3.fastq,FASTQ,DNA,2842655,216041780,76,76.0,76,short,ERR030168,paired,Staphylococcus aureus,Resistant,25903077,NaN
321,ERR030170_1.fastq,FASTQ,DNA,3476535,292028940,84,84.0,84,short,ERR030170,paired,Staphylococcus aureus,Resistant,25903077,3
322,ERR030170_3.fastq,FASTQ,DNA,3476535,264216660,76,76.0,76,short,ERR030170,paired,Staphylococcus aureus,Resistant,25903077,NaN
323,ERR030171_1.fastq,FASTQ,DNA,581071,48778427,75,83.9,84,short,ERR030171,paired,Staphylococcus aureus,Resistant,25903077,3
324,ERR030171_3.fastq,FASTQ,DNA,581071,44161396,76,76.0,76,short,ERR030171,paired,Staphylococcus aureus,Resistant,25903077,NaN
325,ERR030172_1.fastq,FASTQ,DNA,4174807,350683788,84,84.0,84,short,ERR030172,paired,Staphylococcus aureus,Resistant,25903077,3
326,ERR030172_3.fastq,FASTQ,DNA,4174807,317285332,76,76.0,76,short,ERR030172,paired,Staphylococcus aureus,Resistant,25903077,NaN
327,ERR030175_1.fastq,FASTQ,DNA,3534509,296898756,84,84.0,84,short,ERR030175,paired,Staphylococcus aureus,Resistant,25903077,3
328,ERR030175_3.fastq,FASTQ,DNA,3534509,268622684,76,76.0,76,short,ERR030175,paired,Staphylococcus aureus,Resistant,25903077,NaN
329,ERR030181_1.fastq,FASTQ,DNA,2873355,241361820,84,84.0,84,short,ERR030181,paired,Staphylococcus aureus,Resistant,25903077,3
330,ERR030181_3.fastq,FASTQ,DNA,2873355,218374980,76,76.0,76,short,ERR030181,paired,Staphylococcus aureus,Resistant,25903077,NaN
331,ERR030183_1.fastq,FASTQ,DNA,2954903,248211852,84,84.0,84,short,ERR030183,paired,Staphylococcus aureus,Resistant,25903077,3
332,ERR030183_3.fastq,FASTQ,DNA,2954903,224572628,76,76.0,76,short,ERR030183,paired,Staphylococcus aureus,Resistant,25903077,NaN
333,ERR030184_1.fastq,FASTQ,DNA,560709,47069443,75,83.9,84,short,ERR030184,paired,Staphylococcus aureus,Resistant,25903077,3
334,ERR030184_3.fastq,FASTQ,DNA,560709,42613884,76,76.0,76,short,ERR030184,paired,Staphylococcus aureus,Resistant,25903077,NaN
335,ERR030186_1.fastq,FASTQ,DNA,2819771,236860764,84,84.0,84,short,ERR030186,paired,Staphylococcus aureus,Resistant,25903077,3
336,ERR030186_3.fastq,FASTQ,DNA,2819771,214302596,76,76.0,76,short,ERR030186,paired,Staphylococcus aureus,Resistant,25903077,NaN
337,ERR030189_1.fastq,FASTQ,DNA,3806757,319767588,84,84.0,84,short,ERR030189,paired,Staphylococcus aureus,Resistant,25903077,3
338,ERR030189_3.fastq,FASTQ,DNA,3806757,289313532,76,76.0,76,short,ERR030189,paired,Staphylococcus aureus,Resistant,25903077,NaN
339,ERR030191_1.fastq,FASTQ,DNA,2853439,239688876,84,84.0,84,short,ERR030191,paired,Staphylococcus aureus,Resistant,25903077,3
340,ERR030191_3.fastq,FASTQ,DNA,2853439,216861364,76,76.0,76,short,ERR030191,paired,Staphylococcus aureus,Resistant,25903077,NaN
341,ERR030193_1.fastq,FASTQ,DNA,2892656,242983104,84,84.0,84,short,ERR030193,paired,Staphylococcus aureus,Resistant,25903077,3
342,ERR030193_3.fastq,FASTQ,DNA,2892656,219841856,76,76.0,76,short,ERR030193,paired,Staphylococcus aureus,Resistant,25903077,NaN
343,ERR030194_1.fastq,FASTQ,DNA,2666002,223944168,84,84.0,84,short,ERR030194,paired,Staphylococcus aureus,Resistant,25903077,3
344,ERR030194_3.fastq,FASTQ,DNA,2666002,202616152,76,76.0,76,short,ERR030194,paired,Staphylococcus aureus,Resistant,25903077,NaN
345,ERR030197_1.fastq,FASTQ,DNA,532937,44738604,75,83.9,84,short,ERR030197,paired,Staphylococcus aureus,Resistant,25903077,3
346,ERR030197_3.fastq,FASTQ,DNA,532937,40503212,76,76.0,76,short,ERR030197,paired,Staphylococcus aureus,Resistant,25903077,NaN
347,ERR030201_1.fastq,FASTQ,DNA,2956091,248311644,84,84.0,84,short,ERR030201,paired,Staphylococcus aureus,Resistant,25903077,3
348,ERR030201_3.fastq,FASTQ,DNA,2956091,224662916,76,76.0,76,short,ERR030201,paired,Staphylococcus aureus,Resistant,25903077,NaN
349,ERR030202_1.fastq,FASTQ,DNA,2996262,251686008,84,84.0,84,short,ERR030202,paired,Staphylococcus aureus,Resistant,25903077,3
350,ERR030202_3.fastq,FASTQ,DNA,2996262,227715912,76,76.0,76,short,ERR030202,paired,Staphylococcus aureus,Resistant,25903077,NaN
351,ERR030204_1.fastq,FASTQ,DNA,3337238,280327992,84,84.0,84,short,ERR030204,paired,Staphylococcus aureus,Resistant,25903077,3
352,ERR030204_3.fastq,FASTQ,DNA,3337238,253630088,76,76.0,76,short,ERR030204,paired,Staphylococcus aureus,Resistant,25903077,NaN
353,ERR030210_1.fastq,FASTQ,DNA,527819,44312076,75,84.0,84,short,ERR030210,paired,Staphylococcus aureus,Resistant,25903077,3
354,ERR030210_3.fastq,FASTQ,DNA,527819,40114244,76,76.0,76,short,ERR030210,paired,Staphylococcus aureus,Resistant,25903077,NaN
355,ERR030213_1.fastq,FASTQ,DNA,3215797,270126948,84,84.0,84,short,ERR030213,paired,Staphylococcus aureus,Resistant,25903077,3
356,ERR030213_3.fastq,FASTQ,DNA,3215797,244400572,76,76.0,76,short,ERR030213,paired,Staphylococcus aureus,Resistant,25903077,NaN
357,ERR030214_1.fastq,FASTQ,DNA,3749029,314918436,84,84.0,84,short,ERR030214,paired,Staphylococcus aureus,Resistant,25903077,3
358,ERR030214_3.fastq,FASTQ,DNA,3749029,284926204,76,76.0,76,short,ERR030214,paired,Staphylococcus aureus,Resistant,25903077,NaN
359,ERR030215_1.fastq,FASTQ,DNA,3942869,331200996,84,84.0,84,short,ERR030215,paired,Staphylococcus aureus,Resistant,25903077,3
360,ERR030215_3.fastq,FASTQ,DNA,3942869,299658044,76,76.0,76,short,ERR030215,paired,Staphylococcus aureus,Resistant,25903077,NaN
361,ERR030222_1.fastq,FASTQ,DNA,645985,54229846,75,83.9,84,short,ERR030222,paired,Staphylococcus aureus,Resistant,25903077,3
362,ERR030222_3.fastq,FASTQ,DNA,645985,49094860,76,76.0,76,short,ERR030222,paired,Staphylococcus aureus,Resistant,25903077,NaN
